sim_id,year_1
0,0.052863968380306686
1,-0.05045483875978517
2,-5.8338600625194406e-05
3,-0.10338315238127574
4,0.02344835378555335
5,0.004842037492388549
6,-0.011679526504085241
7,-0.04962330899281994
8,0.06692223099929095
9,0.06719771983644916
10,0.0634970250320656
11,-0.09028939417877037
12,0.020907862155915197
13,0.017461980216704025
14,0.09456087618775416
15,-0.005133491311685329
16,0.09849201751450516
17,-0.0004640594308981007
18,-0.011378475219155786
19,0.10692926466615334
20,-0.009936918659731264
21,-0.08889000711334612
22,-0.028446372447748804
23,0.02740464613057831
24,-0.0063949693526819855
25,0.07633428797990718
26,-0.011346396815389154
27,-0.02942832466642877
28,0.0010835265497321734
29,0.040829540244036434
30,0.11178376376371055
31,0.05102624206575158
32,-0.12253989570409915
33,-0.09492778842213713
34,0.04028733948383551
35,0.04237123697766942
36,0.01041279437881343
37,-0.04056938058421847
38,-0.013754734367317636
39,-0.0162462464960763
40,0.24334785007519066
41,-0.04677990554653519
42,0.04490965294620502
43,0.07772641030097946
44,0.05750007864095875
45,0.026508189548699945
46,0.04154225173810074
47,-0.07716690882936779
48,-0.005133491311685329
49,0.0049317270532911505
50,0.003923268694962706
51,0.00906408850801866
52,0.1784795106950509
53,0.023597433850476822
54,-0.045389581123573476
55,0.04248574632216505
56,-0.0489350186692615
57,0.10133919983596766
58,0.04800823393719242
59,0.07462004907188186
60,-0.062258592534061
61,0.026650294369621963
62,0.002721033292247158
63,-0.011513472180371801
64,0.025144494961714538
65,-0.007547991372525836
66,-0.01928682094180781
67,0.023175625805814403
68,0.016226096778767064
69,0.01998665997633142
70,0.07633428797990718
71,0.044948861138336606
72,-0.026074719040020927
73,0.0014569153378469603
74,0.16445608965141556
75,0.04490965294620502
76,0.1315825200212921
77,-0.022856495367242196
78,0.061907521205541424
79,-0.020431440671730198
80,0.09381664737022734
81,0.02517833335626331
82,-0.01475725902830638
83,0.015126061979743104
84,0.007974038851990953
85,0.0897037047873954
86,-0.1218280230092854
87,0.13145744601978232
88,0.10652074418392923
89,-0.005346549189384994
90,-0.04889617861396572
91,0.022578594132397916
92,0.056233847737528125
93,0.09511245755734427
94,0.10652074418392923
95,0.002021835830374982
96,0.03779158738155633
97,-0.027893117321920374
98,-0.029534921581718058
99,-0.030094690370443412
100,-0.00887580242302415
101,0.007822680867767927
102,-0.004922972172201207
103,0.01081979999768568
104,0.02639861893020655
105,0.06679229388045187
106,0.08976295191255872
107,-0.014210233821178028
108,0.07502408584230007
109,-0.01922870684246713
110,-0.08889000711334612
111,0.011257117079635537
112,0.016940676610758692
113,0.002996970439633211
114,0.08978943009235238
115,0.0017344377427880998
116,-0.00496676521662024
117,0.07633428797990718
118,0.0313435380150615
119,0.0025336243002390554
120,0.0246433542126176
121,0.009028741917982133
122,0.015847352608689344
123,0.04684663102592058
124,0.03483200682607578
125,-0.0019707085426019775
126,-0.0683707738427256
127,-0.04904310773206642
128,0.0540311695998272
129,0.050713076916418395
130,0.043498732633943174
131,0.20618471364188823
132,0.09687186759712554
133,0.029239223785477764
134,-0.12342676797280178
135,0.021294956482008322
136,0.14083582185004723
137,0.013427251399639835
138,-0.05196133780222694
139,0.020841236177624917
140,-0.03268418807681166
141,0.0383700697461459
142,0.010556726679935019
143,0.06260025505551696
144,0.0017344377427880998
145,-0.04822456859237323
146,0.12367975797769766
147,0.007221085628945011
148,-0.05630009286773721
149,0.05075880985350582
150,0.0685423723087051
151,-0.01473198548039481
152,0.022833190338024337
153,0.023504173591286825
154,0.08205111427962404
155,0.03251710760405471
156,0.061073824379587346
157,0.010556726679935019
158,0.002430625486315612
159,-0.02549187566543074
160,0.0028742228637099495
161,-0.0035989485344935825
162,0.003923268694962706
163,0.013427251399639835
164,0.004345290344611144
165,-0.02996308879641303
166,-0.02177030502227734
167,0.07406778941808727
168,0.07715438445561038
169,-0.01938484730921016
170,0.01970623765645272
171,-0.03136287361237509
172,0.01998665997633142
173,0.04263610092887712
174,-0.011346396815389154
175,0.021435570978467603
176,-0.06866753903744134
177,-0.13068905238419817
178,-0.012436708278717812
179,0.05454706420919959
180,0.06081204173790412
181,-0.01315090154732808
182,0.07633428797990718
183,-0.001832860749488936
184,0.13328823247215815
185,0.060694088804750954
186,-0.09093940332212361
187,-0.031242931752715704
188,0.032177038443231165
189,0.06370946940140053
190,0.0720908090417364
191,0.18605162301684083
192,0.1311532579188743
193,-0.014865073275704896
194,0.03614906441302523
195,-0.028919930259445434
196,-0.0027070038742869756
197,0.017527314762775668
198,0.06438663738759
199,0.013127471629898833
200,-0.06267119191694225
201,0.05182666214494851
202,-0.023728592557452504
203,0.022755690182547236
204,0.0492758897269837
205,0.07775323221691115
206,-0.03567382466677644
207,0.22283684317037525
208,0.028516291247346292
209,-0.04579112302167692
210,-0.04938033602649569
211,0.0928494353534945
212,0.05543686808800729
213,-0.028890134044899925
214,0.06260025505551696
215,0.06351461633079457
216,-0.00505393398592306
217,0.0685423723087051
218,-0.010432458507049902
219,-0.002487481497062186
220,0.0331860274858787
221,0.022766089298742888
222,0.050512162209031305
223,0.0014569153378469603
224,-0.011200022754991325
225,-0.07638695467008619
226,0.008367286199831514
227,0.03276785207007106
228,-0.0162462464960763
229,0.04083681163566783
230,-0.011513472180371801
231,-0.05562886314565989
232,0.0492758897269837
233,0.05068818011555717
234,-0.06866403183244768
235,-0.017420439501306575
236,-0.03567382466677644
237,0.009119805272276776
238,0.09745846809380196
239,0.20817411967213192
240,0.053648497988271496
241,-0.0028759325671209564
242,0.05674287905853458
243,0.020149016518727223
244,-0.09093940332212361
245,0.05618386114043311
246,0.028516291247346292
247,0.0462263520970877
248,0.033919103148152926
249,-0.08974303515891574
250,0.1016350791241134
251,0.043707444721036194
252,0.09682711124749349
253,0.05175229404135538
254,0.026650294369621963
255,0.04348820402055349
256,0.0033421825569468046
257,-0.027893117321920374
258,-0.0131336109081202
259,0.025455493242960484
260,-0.03457835186186034
261,-0.1329047130515534
262,0.06959588102455792
263,0.004345290344611144
264,0.03251710760405471
265,0.04188973617586783
266,0.05543686808800729
267,-0.034902765518025916
268,-0.0810228182142374
269,0.032037542390131735
270,-0.001517564516523798
271,-0.045389581123573476
272,0.015024797213813964
273,-0.014347829529096627
274,-0.00887580242302415
275,0.08487372572927601
276,0.055970802408372225
277,-0.034936127697749966
278,0.06351461633079457
279,0.020907862155915197
280,0.05731174544484317
281,0.010783273399662228
282,0.007020421424277806
283,0.0230773999402624
284,0.1442680668719345
285,0.03797585285006797
286,0.017439536052967712
287,0.015240443207146707
288,0.032177038443231165
289,0.005839169704932225
290,0.008080301731063687
291,0.033791252003787804
292,0.06044932323785948
293,-0.002423868950951307
294,-0.019067498641394894
295,-0.05562886314565989
296,-0.0020105680194356466
297,0.05846382627014092
298,-0.052644045068644486
299,-0.007829901167596347
300,0.02841273061469006
301,0.06930880348256134
302,-0.0162359438464235
303,-0.03845370595166686
304,0.04684663102592058
305,-0.05519291734833666
306,0.031990468729583256
307,-0.0713840292511914
308,-0.08823696391282364
309,0.19476497723196481
310,0.02439044517374037
311,0.17290342797616506
312,-0.08904977787339634
313,-0.020281403748275403
314,-0.0032982567368964053
315,0.06319230671727441
316,0.15927582686149339
317,0.02841273061469006
318,-0.06504903210521822
319,-0.0810228182142374
320,0.03591066926944299
321,-0.001517564516523798
322,0.08570673383282468
323,-0.03719091389142518
324,-0.03136287361237509
325,0.031861365171198065
326,0.029152458653708312
327,0.013393092697523859
328,0.01685672166555747
329,-0.014915528487025423
330,0.09687186759712554
331,0.007221085628945011
332,0.02815498806673793
333,-0.02068948773455074
334,0.022807142819862326
335,0.04444616506221233
336,-0.07961222794449035
337,-0.004303363818687617
338,0.031453163421733106
339,0.004345290344611144
340,0.002996970439633211
341,0.035793694190449386
342,-0.008671695817373782
343,0.01695469225262917
344,0.08188430983930227
345,-0.04227611970469211
346,-0.1457170726235326
347,-0.022856495367242196
348,-0.07638695467008619
349,0.0506174831210367
350,0.03112869326451413
351,0.037811335473967846
352,0.1585077643839471
353,0.03195651403544279
354,-0.049407531129056194
355,0.032177038443231165
356,-0.014683768648714483
357,0.04684663102592058
358,0.007974038851990953
359,0.03112869326451413
360,-0.04624443418091701
361,-0.009372199840067003
362,-0.03311736690928855
363,0.057498151475025974
364,0.06439905428187961
365,0.020435228983264355
366,0.016811891915699914
367,0.09243218492997904
368,-0.011456943698128315
369,0.02157137338810507
370,-0.015285831653700205
371,0.1442516967700536
372,0.05631413212158116
373,0.06661143319110473
374,0.05268977902213795
375,-0.08633037716556878
376,0.11011995149387833
377,0.06351461633079457
378,-0.01994919054152854
379,0.005856854528186469
380,-0.011188332158927672
381,0.008527595105345247
382,-0.033074350021090174
383,-0.06110037982224164
384,0.03779158738155633
385,0.1016350791241134
386,0.028748656926538833
387,-0.03163850228123829
388,0.02043033461432674
389,-0.01650675505206109
390,0.013963011136263486
391,-0.03163850228123829
392,-0.004922972172201207
393,-0.03647529900603461
394,0.019385155276800098
395,0.04751357520136966
396,0.03195651403544279
397,0.010675079839919726
398,0.0331153666186435
399,0.011257117079635537
400,0.037043997380734404
401,-0.031082690526254893
402,0.001374842288426062
403,0.06973336839553607
404,-0.018978511458347606
405,0.03971595674933848
406,-0.09028939417877037
407,-0.06851762111446583
408,0.017044371176663856
409,0.1864918273196731
410,0.01848809379400931
411,0.03804580521943836
412,0.05481731158778569
413,0.023766878111643536
414,0.02043033461432674
415,-0.02712704838623795
416,0.024600949002244726
417,0.07420012214525842
418,-0.0021335904868741654
419,0.13679031692311297
420,-0.037715375123555536
421,0.020315402513363848
422,-0.0040099439253633
423,0.06679229388045187
424,0.03251710760405471
425,0.037347660292486595
426,0.017044371176663856
427,0.0562120907260079
428,-0.0014347097716089039
429,0.008772262157337138
430,-0.02549187566543074
431,0.03483200682607578
432,-0.009326092852967406
433,0.016661813725847092
434,0.07369538944811423
435,0.009961599505911202
436,0.06552574171230927
437,-0.03268418807681166
438,0.06516418858680059
439,0.037347660292486595
440,0.1980595960206749
441,0.03982964454413606
442,0.007477942352647772
443,-0.009200394809037693
444,0.00385394882475879
445,0.004842037492388549
446,0.023634010206012964
447,0.04751357520136966
448,0.021403949475942596
449,0.05023086249500809
450,-0.03904979439636809
451,-0.033401786587522055
452,0.002013993368322598
453,0.06260025505551696
454,-0.016235574331397593
455,0.000596609706238854
456,0.08570673383282468
457,0.03947689379387463
458,0.01970623765645272
459,0.021330709658760057
460,-0.08529826441375793
461,0.026091687558453626
462,0.06959588102455792
463,0.048659151818756505
464,-0.11916443213939447
465,0.029239223785477764
466,-0.005637525045480252
467,0.06516418858680059
468,-0.0008676718911454405
469,-0.04850554726351195
470,0.07633428797990718
471,0.08360971738967124
472,0.263310632907053
473,-0.050498900630185264
474,-0.013293106975691601
475,-0.03651943588496546
476,0.04415707487510739
477,0.026650294369621963
478,0.009346032013199956
479,0.029280853265727526
480,0.037347660292486595
481,-0.06866403183244768
482,0.08360971738967124
483,0.00644725239090928
484,0.12926506844514737
485,-0.01443544461218946
486,-0.03647529900603461
487,0.03344474957879514
488,0.06439905428187961
489,-0.01650675505206109
490,0.009591104411358879
491,-0.0028759325671209564
492,0.06260025505551696
493,0.05522655912088008
494,-0.03733961587054379
495,0.02744969203863194
496,-0.10033392389766944
497,0.008442502072560752
498,0.04806240645073723
499,0.03483200682607578
500,-0.037715375123555536
501,-0.05685112987281479
502,0.030664593091042983
503,-0.022169872968913627
504,-0.03553245916052851
505,0.03223561708346208
506,0.06575677282832645
507,0.07462004907188186
508,0.07395787540543002
509,0.10652074418392923
510,0.006612771198706547
511,0.0551352858496667
512,0.020701877565899043
513,-0.004089574664219004
514,0.061907521205541424
515,0.005616486133727918
516,-0.005529137560678465
517,0.02420862082602183
518,-0.022830988391619886
519,0.028516291247346292
520,0.04682409768225949
521,0.008442502072560752
522,-0.05616080316826022
523,0.23386517694246298
524,0.033919103148152926
525,0.09044619152700702
526,0.10692926466615334
527,0.08135867933125521
528,0.01685672166555747
529,0.008080301731063687
530,-0.02486485722016533
531,0.005262864003230632
532,0.02423140145385302
533,-0.03311736690928855
534,-0.01970843724354158
535,0.053974597623704164
536,0.013055502677213972
537,0.07546919914540791
538,0.09376043479837523
539,0.09036745043547073
540,0.03590981164249519
541,0.037833419266079034
542,0.004842037492388549
543,-0.0051051083419211
544,0.263310632907053
545,-0.07716690882936779
546,0.05112307606913304
547,0.010791209501792631
548,0.020841236177624917
549,0.09314832120171126
550,0.046004160625338054
551,0.08950145097867729
552,0.015325103577544191
553,0.050832303764645086
554,0.007221085628945011
555,0.039865583625172084
556,0.20817411967213192
557,0.027985131753974917
558,-0.07282663330833591
559,0.023963976708823272
560,0.013963011136263486
561,0.06484997864763854
562,0.01860029890708141
563,0.005827663009140014
564,0.007974038851990953
565,0.00966076592308283
566,0.13679031692311297
567,0.0748770995501764
568,0.004961207336632868
569,-0.015969511359020572
570,0.03764176433914727
571,0.010764415351345306
572,0.04504949709734993
573,0.11449748966614386
574,0.09265456436381819
575,0.0562120907260079
576,-0.0037975231301814686
577,0.12367975797769766
578,0.01961569337155239
579,0.055909746701747885
580,0.009333812953931188
581,0.03764176433914727
582,0.09395215948939031
583,0.05268977902213795
584,-0.01970843724354158
585,0.08487372572927601
586,-0.000764935061800556
587,0.06771129635265376
588,0.11157955438534486
589,0.011611238192971548
590,-0.041133885201600016
591,0.02679779099817386
592,0.002430625486315612
593,0.02679779099817386
594,0.0746436849787944
595,0.04354140256395621
596,0.02420862082602183
597,0.06208251319461728
598,0.026650294369621963
599,-0.02486485722016533
600,-0.0040099439253633
601,0.00342281220920832
602,0.10652074418392923
603,-0.06504903210521822
604,0.09265456436381819
605,0.0417510739700792
606,0.0417510739700792
607,-0.0035989485344935825
608,-0.011106035712797547
609,0.020435228983264355
610,-0.0005763305691675266
611,0.06842655064573248
612,0.11886890957762948
613,0.01974060520282703
614,-0.01970843724354158
615,0.02815498806673793
616,0.037043997380734404
617,0.03930624981704534
618,0.0900989218150235
619,0.07570685403943211
620,0.07946234483177844
621,-0.037715375123555536
622,0.03779158738155633
623,0.05790043189516751
624,0.043783032082419
625,-0.006790861538028222
626,0.02323773830564187
627,0.02517833335626331
628,0.044647968058535034
629,-0.009200394809037693
630,0.027031862256106813
631,0.005168656270110838
632,0.00385394882475879
633,-0.025506369445125927
634,0.09381664737022734
635,-0.005346549189384994
636,0.011789268251337469
637,-0.008671695817373782
638,0.01685672166555747
639,0.1367068347800229
640,0.09381664737022734
641,-0.007339068801813674
642,0.04167222769359799
643,-0.08974303515891574
644,0.08622357462744075
645,0.06439905428187961
646,0.02765786528493706
647,0.013538887880741127
648,0.048659151818756505
649,-0.014982093628872283
650,-0.059344447409009064
651,0.023963976708823272
652,0.01219014238418171
653,0.011611238192971548
654,-0.02177030502227734
655,0.17268423074310996
656,0.06679229388045187
657,0.04374364856840268
658,0.008080301731063687
659,-0.05048555245022713
660,0.06044932323785948
661,0.03162058340306293
662,0.07570685403943211
663,0.23386517694246298
664,-0.06031508786027079
665,0.020127943408622548
666,0.03790628799489715
667,-0.008671695817373782
668,0.024648367639700457
669,0.06044932323785948
670,0.029078939581978474
671,-0.07213654081998544
672,-0.09889894590370596
673,-0.028919930259445434
674,0.08014730302853963
675,-0.02996308879641303
676,0.02734539182641244
677,-0.0162359438464235
678,-0.08588848725511113
679,0.001665061697892903
680,-0.0683707738427256
681,0.04248574632216505
682,0.001374842288426062
683,-0.15957931500483433
684,0.02734539182641244
685,0.22798934083862815
686,0.05314037668756117
687,0.006612771198706547
688,-0.01046043074501207
689,-0.011188332158927672
690,-0.016846829757837384
691,0.11178376376371055
692,0.033619419513257524
693,-0.022181734731348293
694,-0.07821917475426834
695,-0.001764216062209568
696,0.09687186759712554
697,0.02991114106029612
698,0.01041279437881343
699,0.04354177115681113
700,0.08570673383282468
701,0.009433281355915271
702,0.05214769454175549
703,0.05364691489810045
704,0.020204766968143936
705,-0.009936918659731264
706,-0.04056938058421847
707,-0.0253224956421449
708,0.01661130304753056
709,-0.08258793842706147
710,0.07570685403943211
711,0.03195651403544279
712,-0.019069577522530502
713,-0.03833580052512118
714,0.025628320800981142
715,0.05878796760083395
716,-0.0014427468015152075
717,-0.007930492469347556
718,0.01974060520282703
719,0.1315825200212921
720,0.02435138468706542
721,0.05522655912088008
722,0.03790628799489715
723,0.08360971738967124
724,-0.03677184575890198
725,0.0031790701162829277
726,0.07150946280620203
727,0.030474884881794746
728,-0.0005485705735380322
729,-0.019069577522530502
730,0.015178932581916594
731,0.03341163695318257
732,-0.0014427468015152075
733,0.03331301927231291
734,0.002430625486315612
735,0.004961207336632868
736,0.04083681163566783
737,-0.05917818288180227
738,-0.007339068801813674
739,-0.009326092852967406
740,0.02367804367127799
741,0.04837086616455555
742,-0.013293106975691601
743,-0.001832860749488936
744,-0.0014347097716089039
745,0.032883772015831446
746,0.23386517694246298
747,-0.026072889377660884
748,-0.03163850228123829
749,0.08287636971891303
750,-0.03621649721069029
751,-0.04572308988216685
752,0.02403911798411785
753,-0.028467015752386745
754,-0.09009055783775237
755,0.021049862769594634
756,0.026650294369621963
757,-0.0976602067509475
758,-0.028467015752386745
759,0.044948861138336606
760,-0.01262927522922229
761,0.02699928247404044
762,-0.04850554726351195
763,0.03595651255263394
764,0.039463226707756656
765,0.11368810681052183
766,0.03875830766692102
767,-0.00496676521662024
768,-0.06866753903744134
769,-0.0162359438464235
770,-0.03719091389142518
771,0.020655242408598253
772,0.036063760027324546
773,-0.020431440671730198
774,-0.021125927474530386
775,0.02744969203863194
776,0.02841273061469006
777,0.042288990324287054
778,0.06748800444979743
779,0.007798985953508917
780,0.014874046400746022
781,0.050713076916418395
782,0.02826162078001348
783,0.04188973617586783
784,-0.0014427468015152075
785,0.02734539182641244
786,-0.12481355296141478
787,0.04647911062049513
788,-0.07132791565052274
789,0.09243218492997904
790,-0.03603910562800098
791,-0.012436708278717812
792,0.050512162209031305
793,0.031214668156433666
794,0.2341697026224454
795,0.009885871632892783
796,-0.03507399595771937
797,0.0062943424767758155
