sim_id,year_1,year_2
1,-0.10490532092805971,0.25922130017950806
2,-0.0397619348391659,0.03778122762542169
3,0.06229472166307004,-0.02380444685985239
4,-0.09851301467013807,0.16463692476131508
5,0.1228323537823861,-0.16306896638530322
6,0.44501691316176384,0.21288171045225446
7,-0.026095638767601792,0.20271220925962186
8,0.010754363871549932,0.06427352592587887
9,0.1855220567060789,-0.08570029175032479
10,0.1538843014239848,0.2810375459112404
11,0.26862273795004077,0.03245378912598618
12,0.2028223533180442,-0.1271058745975001
13,0.0511764482811321,0.13551291844586366
14,-0.0957390838786063,0.06143915000444422
15,0.33514776537902025,0.4955682682331457
16,0.1837944212248117,0.19152787937725124
17,-0.0504731924103774,-0.08019382680544129
18,-0.10359332059021675,0.14886723903300036
19,0.17997860060878046,-0.01356965141124411
20,-0.082444052927653,0.10816981208715504
21,0.11598639234017138,0.05483769906178959
22,0.2602219500694627,0.05992035432086684
23,0.06353560810608938,-0.0682989125145248
24,0.09118746427131419,0.27262141071963875
25,0.08086893886504964,0.08221098223177803
26,0.13323245217539248,0.11097768484044024
27,0.14722049174482943,0.14816333204539922
28,0.16012812531864418,-0.03049264401803886
29,0.11416353458428397,-0.1250102458227501
30,0.10947114004681957,-0.08627554111240732
31,0.06284429067916819,0.13906108766226355
32,0.017464320980054904,0.08590093307211677
33,-0.129191392687653,-0.038126054449444835
34,0.1704775022049403,-0.0737631106983454
35,0.16486762437368085,-0.1008646628764216
36,-0.04422960950673449,-0.0667843922817678
37,0.07348192769448203,0.14781910067950066
38,-0.06326756878087225,0.04807270866851532
39,0.3178318897137917,0.030136402310326105
40,-0.03305000930296509,0.12647753140765228
41,0.04247516973225207,-0.01893320466265702
42,-0.1461976680136211,0.18996911610424916
43,-0.002518003026430682,0.07261518181254378
44,-0.06300995866507408,0.2653107466127558
45,0.17936937028004984,0.21479002201179664
46,0.057573175894896966,0.13817448890283113
47,0.200943031812143,0.22130772382041042
48,0.11591276178029086,0.06410929331015014
49,0.024644870542478436,-0.024765950483735977
50,-0.05125557007309245,0.12268641878546926
51,0.03971000029961047,-0.16762630770686682
52,0.051569229359886615,0.22765582922663796
53,0.03567481657211258,-0.1524230633408996
54,0.055704772988580675,0.18493955439095733
55,0.10037807113764008,0.015757404721515433
56,0.35626241169580464,0.36519055190849103
57,0.05918529245584159,0.18923182188586485
58,0.12732411802727617,0.18440820923908863
59,0.2899010147775245,0.1902503078759865
60,0.08452117775319268,-0.012911144064307378
61,-0.032567509397991024,0.06903529902942052
62,0.24245521861894992,0.11423286030115554
63,0.07975935196735784,0.108129527451025
64,0.07738773091971685,0.149697723976852
65,-0.07004224684362492,-0.16544485269844955
66,0.016134724985400473,-0.07312111562508872
67,0.3166920030487028,0.051138054612238415
68,0.03861187408635347,-0.1178080024620981
69,0.11162724263408896,-0.00915656206516946
70,0.23673077648542162,0.19343424490505035
71,-0.028135419566489017,0.12993599316331483
72,-0.2409949478238741,-0.015390053310096574
73,0.25642468287516995,0.18572739247608827
74,0.09665900836920538,0.06852541971859694
75,-0.10441515022307868,-0.09761653624981725
76,0.1033745626018614,0.34144311752051215
77,-0.1859251879697904,0.16162280549732122
78,0.15760354511733765,0.2101523345088523
79,-0.0395893511018216,0.002820070933867491
80,0.07874883141245381,-0.058705365020175204
81,-0.08251563577462073,-0.04130905682693753
82,0.06289522605210007,0.12468700094012264
83,0.06916353015174548,0.0830835410668942
84,-0.01671569480562185,-0.02131591868225513
85,0.23654239973207547,0.06506795181378044
86,0.06134126971158382,0.2078842623388184
87,0.25519911186275834,0.260672150788118
88,0.1292439202152802,0.06567531508840307
89,0.11264863145196835,0.09721134606071402
90,0.2807937854759994,0.11303435912711035
91,0.16308681782495404,0.06871635538326726
92,0.27650207716016806,-0.17362496328324906
93,0.1256094845006599,0.18049591247847285
94,-0.07430362143998281,0.4092947255420687
95,0.05223416750985632,0.05077936001130712
96,-0.06488820908074389,0.19901658154311974
97,0.10352252801351547,-0.005119220494670063
98,0.10377417563648961,0.17016548430865974
99,0.25145338666545136,0.10234480177024219
100,-0.05117660328459095,-0.0006889537534348067
101,-0.1990007196097876,-0.02271252732044926
102,0.1776625401858427,0.13785626550595698
103,0.05791473748763831,0.02699554251073888
104,0.3115842947102021,0.11164914970065665
105,0.20383511716182556,0.12769315335177422
106,-0.014898717224082647,0.3067352624566473
107,-0.08354623192173005,-0.07864883574559878
108,0.01561872977703982,-0.022411844409695347
109,-0.0007982314317305228,-0.006174895646362977
110,0.21570852497797777,0.07991542052597334
111,0.12152822878942104,-0.12337162980303573
112,-0.03686608957060311,0.23089361680628806
113,-0.07954391199157362,0.245669857703251
114,-0.059077557843687845,0.1140485560309441
115,-0.03677907127315383,0.09962672154006058
116,-0.04328908154507671,0.03811971509201939
117,0.3263271307153366,0.022592178437106814
118,0.3891234505579815,0.011802342937290655
119,-0.07625825832141242,0.08277984775269176
120,0.018222278667743508,0.3405494427659115
121,0.19642414591325075,0.24610389014288292
122,0.16209232842583243,0.46787625709402114
123,0.18634413109693315,0.14738084125521644
124,-0.03471667707169668,-0.04446280323621987
125,0.0978985719675518,0.217394291873515
126,0.2359671711995559,-0.04866409725524656
127,0.14738868464737664,0.099169551618989
128,-0.06948722616667846,0.14454180760390467
129,-0.19616553371835366,0.10895903648392014
130,0.4679352384127695,-0.05778841830146386
131,0.07506549155538367,-0.15681724765073057
132,-0.02555306032382687,0.1806169170597831
133,-0.06048610902152529,0.06785206587362502
134,0.025206059465891162,0.022182040023328353
135,0.09879308659033237,0.14055881320594676
136,0.25388158109818004,0.19218441721646662
137,-0.001746076316690215,0.28359712914167523
138,0.25675338190792796,-0.120134662329762
139,0.1670562343054378,0.19106824202236994
140,0.2125462552312014,0.1496887607961821
141,-0.09039266685481262,0.03666666890617787
142,-0.17544895831575047,0.051216059252085167
143,0.3877388739943468,0.16948034713089766
144,0.19267401179690924,0.004798494154578226
145,-0.05729186289783528,-0.06379836561874486
146,0.08951964616398866,-0.031476969688986944
147,-0.010919682506388972,0.2402970981992516
148,-0.1292449264382889,-0.09233367802556114
149,0.005198697841442446,0.05899216461576273
150,0.05501252721331151,-0.10181708729834782
151,0.0992342352068547,0.05504120550797764
152,0.12189457944961135,-0.06529548355830905
153,0.10639533260231793,0.10301158175331149
154,-0.013779112393864978,0.04315109975937359
155,-0.0006116874136646855,0.27412591734036407
156,-0.2783321557871883,-0.10761203761731264
157,-0.13639064263784628,0.02222208227204603
158,-0.016038715104734202,0.01793062382618582
159,0.1750545895962623,-0.12831745353401558
160,-0.036712235681203964,0.04254651517996488
161,-0.07935588286871709,0.12410643017902823
162,0.11841182372528047,-0.020023531721661714
163,-0.14352539347020066,0.31430256038414006
164,0.13863417759705587,0.1318079720461518
165,0.08239597701486456,0.07150792838703057
166,0.19189754224958122,0.07038468048522395
167,-0.010074018664647855,0.17363606296559397
168,0.08067007297717166,-0.027713164614391994
169,-0.04409081469169451,0.24360680205140772
170,0.16200042022956285,0.3783551384913213
171,0.0031196460591405017,-0.024133665689443973
172,0.12895689267013566,0.27785727380074365
173,0.15695037359890773,0.13316028341244412
174,0.36294457013134207,-0.024115118924703083
175,-0.08468730190662932,-0.024267225028638317
176,0.03020639167722594,0.12458672980745766
177,0.22114502624642007,0.1292034072555308
178,0.3014263381871307,-0.03448489480055583
179,0.36615185628411706,-0.03258407302123534
180,0.2444373524986725,-0.047919850197402636
181,0.12029821117984807,0.07946343484434504
182,0.14537268711047013,0.17990148185066657
183,0.04385825091681572,0.0634447390911963
184,0.105576798337782,-0.09129614892355553
185,-0.022607558895234914,-0.12741889212621293
186,0.07322358399201989,0.4222127508511164
187,0.1783866667613614,-0.03912367537673045
188,-0.019679731754003504,0.21402239893134567
189,0.009797694588685957,-0.1256523532111995
190,-0.05815096293527966,-0.06189234512443642
191,-0.057969508878517706,0.16864593036539133
192,0.08218188250290459,-0.11224298978873148
193,0.0014468275692716137,-0.07185450037623176
194,-0.08008077008050807,-0.1142740735719584
195,0.33895516052093133,0.03145368394401937
196,0.15393897360016306,0.19761304550629677
197,0.02142376130878798,0.14790068345907548
198,0.1487314156256121,0.10324074265731875
199,0.41273929263311837,0.11188733022267594
200,0.041833044802138675,0.16423345150199387
201,0.34420313066051533,0.2168640711591765
202,0.009298882148327081,-0.0383099763157595
203,-0.047073960368327894,-0.013962820971272327
204,0.1264663561582946,0.1941570191105304
205,-0.19610239907365334,0.06996842960122795
206,-0.06792071493257124,0.16967772942187676
207,0.204595527238965,-0.02843851031233624
208,0.013007119212219198,-0.04958406704940954
209,0.12712142824570072,-0.125816656654417
210,-0.07035088164516534,-0.01680443083464367
211,0.25328475340079226,0.45515735956248315
212,0.07523013658664723,-0.08278149082449637
213,0.08266076384323684,-0.03956531323641832
214,0.13700440057021046,-0.06894830080742576
215,0.023343396424954754,0.07058860778755283
216,0.1457195440024699,0.06208627882385165
217,0.2595667972719158,0.08956393952712527
218,-0.14815823737966982,0.2060559580229726
219,0.033580096580492214,-0.014946972935505065
220,0.298845709937557,-0.05463859546101868
221,0.08245192033466586,-0.020338092772793748
222,0.2734865762313692,0.024054558233556955
223,0.10509779538676978,-0.1013127127255109
224,0.28686781618182033,-0.06370913145950685
225,0.20397470080098912,0.23545658998683816
226,0.25420769321778947,0.3503884969474096
227,-0.07566778184899026,0.12868330511487636
228,0.09146643522706666,0.1312568458672032
229,0.23304482924540415,0.08750811342019471
230,-0.03318560403087589,0.059342966526414465
231,0.3040607203360963,-0.0766356790914332
232,0.08341696078467464,-0.05316002828347899
233,0.23468389852572868,-0.13007908591102868
234,0.027041170726226804,0.05572447706117756
235,0.08855191966625209,0.44755333327337543
236,0.3067020385484489,-0.05898118454590573
237,0.4109233744881957,-0.07822281093950911
238,-0.15431057261366377,-0.11335200167929171
239,0.10058098633447687,0.14789208911748442
240,-0.19007036528918553,0.13356634717116034
241,0.03674331754576521,0.17317232744263933
242,0.021380286455530362,0.20238895945739133
243,0.15219847120884644,-0.07589161477770456
244,0.2886435885344245,0.10183640324414145
245,0.17670269431852614,0.25890844984414896
246,-0.05237299444110921,0.06102813238283611
247,-0.033772187695749634,-0.04846740556569151
248,0.10935570667396477,0.11980377678190401
249,0.27009060912004035,0.27885310111526307
250,0.06960293996764966,-0.03565601795233997
251,0.610407988448135,0.40886028572009536
252,0.05807749131635731,-0.046989805260124085
253,0.016325178127198692,0.11146843206559498
254,0.23825979750701376,0.21301824427808924
255,0.13348587669327983,0.03937028243352425
256,0.09566284836713024,0.03102214508432466
257,0.08221359322527655,0.058520012070979455
258,0.14650285119561146,-0.15557553088843812
259,0.026442451387261423,0.03355439624915579
260,-0.07094846617515782,0.049237768959700334
261,-0.061807264764020875,-0.014295089969057484
262,0.033768006939479456,0.03857251204021184
263,-0.002866345207172327,0.23385236233086237
264,0.10026159590300532,0.11732633536815285
265,0.1047320095251687,-0.014734651620636141
266,-0.041292076988868276,0.19319459129846517
267,0.025478268377406632,-0.14352869040734684
268,-0.18880431225704308,0.10314318211989115
269,-0.023332297785542133,0.06334207662339231
270,0.0004988460945760664,0.01842604446219198
271,0.049236044038919236,-0.084624335095139
272,0.06995562189797133,0.21559989476400143
273,0.1715769158661462,-0.1400941116722989
274,-0.09551339412474302,-0.09450085936243002
275,0.039245802494085824,0.1954994151017655
276,0.1174161500546298,-0.14162365061231408
277,0.08001017546843259,0.18832086405238901
278,0.013059768299342522,0.3659235876524929
279,-0.012655709051743846,0.24471333904067816
280,0.4457176088325321,-0.08799134305998058
281,0.029313215882578403,0.15371413178025795
282,0.6126036411602047,-0.14541142441783084
283,0.1524480035547502,0.11200994169416689
284,0.016492760474409174,-0.03538503741560306
285,0.0032137977753199376,0.03201394892000464
286,-0.08723073866760545,0.31007790831168913
287,-0.0683267932434879,0.015829014017888277
288,-0.013910440513195454,0.017671068353114272
289,0.08524763577923311,-0.025874201876437186
290,0.04082274486842463,0.33510037263263737
291,0.22646671238772265,0.03398504957280091
292,0.20347301444059918,-0.027221380826857766
293,0.10372769842530194,-0.10544142509801513
294,-0.07253764312400446,-0.03926115600375002
295,0.25503948976402424,0.10439514324252919
296,0.14977457953515172,0.09336480872893382
297,0.12366572037510237,0.13119412519718598
298,0.18198566477001843,0.09469917367865754
299,-0.045279281360714685,-0.029987879451215393
300,0.25132124052297833,0.2831256768152688
301,0.15146987969687853,-0.12968680403749744
302,0.3100255798435667,0.11740923330946385
303,0.06240553064328691,0.07518868842461668
304,0.022928075523654945,0.340858044807246
305,0.328026618431176,-0.06314979072920446
306,0.04696541002317911,0.11464084089589477
307,0.26114230634754265,-0.21223811382330782
308,0.20705978398470326,0.32553413863113456
309,0.027954151071083233,0.06551489509744424
310,0.25595194125446796,0.12368518375181003
311,-0.09603596194009145,-0.07697508003321507
312,-0.06078946291623688,-0.10587585057863746
313,0.06977542676467752,0.0021631666158299367
314,0.07617510185655729,0.17113926405330715
315,0.34362602036189305,0.10039798761584473
316,-0.15537924505968115,0.2777564451777641
317,0.05445792439792441,0.24143428123060384
318,0.010822157563434187,0.11254221174808365
319,0.052115680670402176,0.06678876019516267
320,0.25896396347588624,-0.015314794406126375
321,0.09279488442280859,0.10063213894696799
322,0.018580719191620743,-0.19118938242032713
323,0.1186695533062736,-0.2541938318466468
324,-0.11615898388717671,0.009341128250862862
325,0.13021453463569865,0.19421838262798308
326,0.18902892036859864,0.1545799782078663
327,0.02183876361810566,0.24922864625350427
328,0.034544110826689955,0.23442133172258628
329,-0.19468745523882547,-0.0520235170909672
330,-0.005284962363151013,0.07004584347467224
331,-0.2105502631746079,0.1870862054112481
332,0.2140581583851513,0.18315275190838487
333,0.0022840849214369463,0.2879724638243917
334,-0.001624334022472862,0.20137987869936724
335,0.06244206042357603,0.06780475774129724
336,0.049492132654685106,0.06754106486682088
337,0.23300506702449075,0.2854893259708122
338,0.28359449142421367,0.2015274867869974
339,0.16534383275734932,0.13373594946141143
340,0.33881846546839633,0.01202048550775392
341,-0.012384888614866418,0.07700745048403745
342,-0.1341124812760739,0.03864815999155313
343,0.06247174069590278,-0.06069697111468708
344,-0.0052687256826889906,0.16927240072015848
345,0.039522428673095966,0.08078911335033112
346,0.2207981844350051,-0.009966422031458033
347,-0.07445076787072702,0.06478926004805508
348,0.12972854896427854,-0.14987228431160482
349,0.16361108729023122,0.028532133277578975
350,0.015596220828814955,-0.040519777703512894
351,0.04566191960619026,0.2100774996367285
352,0.14483650826283623,0.18687210923338715
353,0.022220857890762113,0.31120091622963075
354,0.2595298283285663,0.06846690511966669
355,-0.23298539947229513,0.07949667787898718
356,0.5203897509972399,0.06380805416606838
357,-0.05902498695508418,0.3308074627032078
358,-0.009166630603529291,0.14100570908079413
359,0.1810377114050108,-0.11123140273502374
360,0.08914368199482614,0.24726850334339923
361,0.028039089939447592,0.16466627554488888
362,0.06885965169010921,0.2216238731423268
363,0.35625141352175227,-0.06768506486909687
364,0.03367521762269643,0.12719150901867948
365,-0.010611095855297958,-0.034796045802363174
366,0.025909638374638888,0.035954812947729176
367,-0.013467376004941523,0.11796791864729528
368,0.18817990340144197,0.17898005445576248
369,0.16915151054248323,0.24788267869619696
370,-0.0984025504906626,0.05674191016791519
371,0.09856586540999857,0.1465678040052889
372,-0.1264989754564666,0.36186039455495744
373,-0.042191522988813124,0.1090860120574968
374,0.17778776285262787,0.2312480636668539
375,-0.017029404058713005,0.0011908468981662867
376,0.12427948651501564,0.1555856915562781
377,0.20424086470430236,0.06493105716228387
378,-0.017955736170710446,-0.09471563847728093
379,0.33883205922991144,-0.09915153106851005
380,0.172400827492597,0.11134207498080873
381,0.18184549551112217,0.21103709039103657
382,0.2735146121021459,0.06493899832754968
383,0.12841760114807577,-0.16291538452011534
384,0.07917106411374153,-0.04387438711216407
385,0.05223471443442951,0.2556598886207795
386,0.08769457824155769,0.23255433030812034
387,0.04604790075564691,0.129038234876782
388,0.0182214643840497,-0.22333896367212214
389,-0.019847775191952688,0.03746348242056263
